,algorithm,params,groups,calinski_harabaz_score,silhouette_score
1,K-Means,K = 2,2,2011.0295322240072,0.35636736174219724
2,K-Means,K = 3,3,1580.3848033261415,0.24687618489185639
3,K-Means,K = 4,4,1266.1790129876042,0.18626540471327557
4,K-Means,K = 5,5,1056.1574355096504,0.15342091630748364
5,K-Means,K = 6,6,898.21973242845831,0.11572910236454551
6,K-Means,K = 7,7,789.08375249837275,0.1167519400487024
7,K-Means,K = 8,8,708.0495525945538,0.11596133614322866
8,K-Means,K = 9,9,642.83778992308055,0.10614304227267087
9,MeanShift,Default,1,ERROR,ERROR
10,DBSCAN,Default,1,ERROR,ERROR
11,AffinityPropagation,Default,96,89.013000706128068,0.043306237644487405
12,Birch,K = 2,2,1469.5069368351715,0.2806190443895174
13,Birch,K = 3,3,1338.480176311778,0.24074805862028328
14,Birch,K = 4,4,1119.6739755081321,0.14673897728247837
15,Birch,K = 5,5,928.37880189256134,0.10994063448678262
16,Birch,K = 6,6,807.21838754530552,0.091443154906182864
17,Birch,K = 7,7,715.79780531765937,0.091160656613704275
18,Birch,K = 8,8,638.01817446527673,0.09049390717612843
19,Birch,K = 9,9,575.36555332174123,0.084139145970908241
20,AgglomerativeClustering,affinity = euclidean linkage = ward k = 2,2,1884.4757125449082,0.33724284431518853
21,AgglomerativeClustering,affinity = euclidean linkage = complete k = 2,2,1918.5080381175205,0.34597407388400431
22,AgglomerativeClustering,affinity = euclidean linkage = average k = 2,2,1079.9666136336075,0.37416959006004413
23,AgglomerativeClustering,affinity = l1 linkage = complete k = 2,2,1350.1328448163358,0.26940584987471655
24,AgglomerativeClustering,affinity = l1 linkage = average k = 2,2,306.20410523446435,0.43378598541961649
25,AgglomerativeClustering,affinity = l2 linkage = complete k = 2,2,1918.5080381175205,0.34597407388400431
26,AgglomerativeClustering,affinity = l2 linkage = average k = 2,2,1079.9666136336075,0.37416959006004413
27,AgglomerativeClustering,affinity = manhattan linkage = complete k = 2,2,1350.1328448163358,0.26940584987471655
28,AgglomerativeClustering,affinity = manhattan linkage = average k = 2,2,306.20410523446435,0.43378598541961649
29,AgglomerativeClustering,affinity = cosine linkage = complete k = 2,2,143.95260502755877,0.46275411999626609
30,AgglomerativeClustering,affinity = cosine linkage = average k = 2,2,25.272066108918541,0.46874358097206342
31,AgglomerativeClustering,affinity = euclidean linkage = ward k = 3,3,1339.3021165035918,0.26052236035345588
32,AgglomerativeClustering,affinity = euclidean linkage = complete k = 3,3,1183.3423743936121,0.3023074477773397
33,AgglomerativeClustering,affinity = euclidean linkage = average k = 3,3,547.31213481392888,0.2071430050883652
34,AgglomerativeClustering,affinity = l1 linkage = complete k = 3,3,1140.0990114259623,0.23024846630009815
35,AgglomerativeClustering,affinity = l1 linkage = average k = 3,3,1184.2877242802435,0.30702680611336619
36,AgglomerativeClustering,affinity = l2 linkage = complete k = 3,3,1183.3423743936121,0.3023074477773397
37,AgglomerativeClustering,affinity = l2 linkage = average k = 3,3,547.31213481392888,0.2071430050883652
38,AgglomerativeClustering,affinity = manhattan linkage = complete k = 3,3,1140.0990114259623,0.23024846630009815
39,AgglomerativeClustering,affinity = manhattan linkage = average k = 3,3,1184.2877242802435,0.30702680611336619
40,AgglomerativeClustering,affinity = cosine linkage = complete k = 3,3,72.953949745286735,0.45234558247901957
41,AgglomerativeClustering,affinity = cosine linkage = average k = 3,3,49.316144851314114,0.4563570882630994
42,AgglomerativeClustering,affinity = euclidean linkage = ward k = 4,4,1157.6501437420955,0.15493046644690858
43,AgglomerativeClustering,affinity = euclidean linkage = complete k = 4,4,963.04289405550151,0.18047676664039874
44,AgglomerativeClustering,affinity = euclidean linkage = average k = 4,4,366.43311977674858,0.18645329901283011
45,AgglomerativeClustering,affinity = l1 linkage = complete k = 4,4,1151.7053538504467,0.19812796971037394
46,AgglomerativeClustering,affinity = l1 linkage = average k = 4,4,795.86632714120958,0.29492580912840544
47,AgglomerativeClustering,affinity = l2 linkage = complete k = 4,4,963.04289405550151,0.18047676664039874
48,AgglomerativeClustering,affinity = l2 linkage = average k = 4,4,366.43311977674858,0.18645329901283011
