,algorithm,params,groups,calinski_harabaz_score,silhouette_score
1,K-Means,K = 2,2,41.754227178865015,0.23003684642026051
2,K-Means,K = 3,3,43.311756900173542,0.25019515543548926
3,K-Means,K = 4,4,38.592265711021106,0.23104277303363285
4,K-Means,K = 5,5,36.509408522425879,0.23439186929075906
5,K-Means,K = 6,6,34.983546999600314,0.23607382534357138
6,K-Means,K = 7,7,32.929682985645762,0.22830591038041748
7,K-Means,K = 8,8,32.811444100627916,0.2396390626691807
8,K-Means,K = 9,9,32.319610731251714,0.24272805075047227
9,MeanShift,Default,1,ERROR,ERROR
10,DBSCAN,Default,1,ERROR,ERROR
11,AffinityPropagation,Default,15,25.838030555886331,0.19813808537838942
12,Birch,K = 2,2,37.49644833363012,0.21877207193902695
13,Birch,K = 3,3,40.033001949340296,0.23147633564945572
14,Birch,K = 4,4,35.3500397912305,0.19991428494147764
15,Birch,K = 5,5,33.287873866388971,0.21750312013314144
16,Birch,K = 6,6,32.586164626089591,0.22668517104735586
17,Birch,K = 7,7,32.079695781761529,0.21725897930221211
18,Birch,K = 8,8,31.323844262458923,0.21896059792545333
19,Birch,K = 9,9,31.218114650560342,0.23160805001546772
20,AgglomerativeClustering,affinity = euclidean linkage = ward k = 2,2,37.49644833363012,0.21877207193902695
21,AgglomerativeClustering,affinity = euclidean linkage = complete k = 2,2,20.515787216554276,0.33720802864797111
22,AgglomerativeClustering,affinity = euclidean linkage = average k = 2,2,11.922454424559156,0.41907197293624948
23,AgglomerativeClustering,affinity = l1 linkage = complete k = 2,2,32.973366902749738,0.18625647180768529
24,AgglomerativeClustering,affinity = l1 linkage = average k = 2,2,5.875696422709459,0.46598890748956001
25,AgglomerativeClustering,affinity = l2 linkage = complete k = 2,2,20.515787216554276,0.33720802864797111
26,AgglomerativeClustering,affinity = l2 linkage = average k = 2,2,11.922454424559156,0.41907197293624948
27,AgglomerativeClustering,affinity = manhattan linkage = complete k = 2,2,32.973366902749738,0.18625647180768529
28,AgglomerativeClustering,affinity = manhattan linkage = average k = 2,2,5.875696422709459,0.46598890748956001
29,AgglomerativeClustering,affinity = cosine linkage = complete k = 2,2,34.707012220374672,0.20191612146887589
30,AgglomerativeClustering,affinity = cosine linkage = average k = 2,2,31.002019288460314,0.19696599548808238
31,AgglomerativeClustering,affinity = euclidean linkage = ward k = 3,3,40.033001949340296,0.23147633564945572
32,AgglomerativeClustering,affinity = euclidean linkage = complete k = 3,3,26.26896830473418,0.190207425207153
33,AgglomerativeClustering,affinity = euclidean linkage = average k = 3,3,10.068149973717976,0.32661035556632123
34,AgglomerativeClustering,affinity = l1 linkage = complete k = 3,3,37.598455733274875,0.23137056580387036
35,AgglomerativeClustering,affinity = l1 linkage = average k = 3,3,5.7836820978398809,0.32596986642937931
36,AgglomerativeClustering,affinity = l2 linkage = complete k = 3,3,26.26896830473418,0.190207425207153
37,AgglomerativeClustering,affinity = l2 linkage = average k = 3,3,10.068149973717976,0.32661035556632123
38,AgglomerativeClustering,affinity = manhattan linkage = complete k = 3,3,37.598455733274875,0.23137056580387036
39,AgglomerativeClustering,affinity = manhattan linkage = average k = 3,3,5.7836820978398809,0.32596986642937931
40,AgglomerativeClustering,affinity = cosine linkage = complete k = 3,3,31.393999622777823,0.191671172658125
41,AgglomerativeClustering,affinity = cosine linkage = average k = 3,3,38.054689207239313,0.22032504758734997
42,AgglomerativeClustering,affinity = euclidean linkage = ward k = 4,4,35.3500397912305,0.19991428494147764
43,AgglomerativeClustering,affinity = euclidean linkage = complete k = 4,4,21.656003879864709,0.18632731588900031
44,AgglomerativeClustering,affinity = euclidean linkage = average k = 4,4,14.314005113030067,0.27269232656697973
45,AgglomerativeClustering,affinity = l1 linkage = complete k = 4,4,30.335843267957202,0.21216220907872868
46,AgglomerativeClustering,affinity = l1 linkage = average k = 4,4,17.795684619897386,0.22201514308025866
47,AgglomerativeClustering,affinity = l2 linkage = complete k = 4,4,21.656003879864709,0.18632731588900031
48,AgglomerativeClustering,affinity = l2 linkage = average k = 4,4,14.314005113030067,0.27269232656697973
49,AgglomerativeClustering,affinity = manhattan linkage = complete k = 4,4,30.335843267957202,0.21216220907872868
50,AgglomerativeClustering,affinity = manhattan linkage = average k = 4,4,17.795684619897386,0.22201514308025866
51,AgglomerativeClustering,affinity = cosine linkage = complete k = 4,4,32.121809355197605,0.20869570932692616
52,AgglomerativeClustering,affinity = cosine linkage = average k = 4,4,25.980789234779238,0.069937151830703675
53,AgglomerativeClustering,affinity = euclidean linkage = ward k = 5,5,33.287873866388971,0.21750312013314144
54,AgglomerativeClustering,affinity = euclidean linkage = complete k = 5,5,23.344995716026673,0.1529703168525291
55,AgglomerativeClustering,affinity = euclidean linkage = average k = 5,5,11.469998337666851,0.25019410293596739
56,AgglomerativeClustering,affinity = l1 linkage = complete k = 5,5,30.33153693729108,0.19049698648840221
57,AgglomerativeClustering,affinity = l1 linkage = average k = 5,5,16.309066482798183,0.20083535013341666
58,AgglomerativeClustering,affinity = l2 linkage = complete k = 5,5,23.344995716026673,0.1529703168525291
59,AgglomerativeClustering,affinity = l2 linkage = average k = 5,5,11.469998337666851,0.25019410293596739
60,AgglomerativeClustering,affinity = manhattan linkage = complete k = 5,5,30.33153693729108,0.19049698648840221
61,AgglomerativeClustering,affinity = manhattan linkage = average k = 5,5,16.309066482798183,0.20083535013341666
62,AgglomerativeClustering,affinity = cosine linkage = complete k = 5,5,29.361300987300712,0.17198201121632464
63,AgglomerativeClustering,affinity = cosine linkage = average k = 5,5,22.675173316718361,0.094017862000254415
64,AgglomerativeClustering,affinity = euclidean linkage = ward k = 6,6,32.586164626089591,0.22668517104735586
65,AgglomerativeClustering,affinity = euclidean linkage = complete k = 6,6,22.891457577411281,0.16930491862759658
66,AgglomerativeClustering,affinity = euclidean linkage = average k = 6,6,10.055646651192392,0.22751824131875753
67,AgglomerativeClustering,affinity = l1 linkage = complete k = 6,6,27.588525547924501,0.19674833416048809
68,AgglomerativeClustering,affinity = l1 linkage = average k = 6,6,15.268593444579146,0.20521862410127317
69,AgglomerativeClustering,affinity = l2 linkage = complete k = 6,6,22.891457577411281,0.16930491862759658
70,AgglomerativeClustering,affinity = l2 linkage = average k = 6,6,10.055646651192392,0.22751824131875753
71,AgglomerativeClustering,affinity = manhattan linkage = complete k = 6,6,27.588525547924501,0.19674833416048809
72,AgglomerativeClustering,affinity = manhattan linkage = average k = 6,6,15.268593444579146,0.20521862410127317
73,AgglomerativeClustering,affinity = cosine linkage = complete k = 6,6,25.581444137222938,0.11615543799327981
74,AgglomerativeClustering,affinity = cosine linkage = average k = 6,6,24.328951613276111,0.12223014574246446
75,AgglomerativeClustering,affinity = euclidean linkage = ward k = 7,7,32.079695781761529,0.21725897930221211
76,AgglomerativeClustering,affinity = euclidean linkage = complete k = 7,7,20.823118316237938,0.12126641498084731
77,AgglomerativeClustering,affinity = euclidean linkage = average k = 7,7,8.7328273281056266,0.23128984929403307
78,AgglomerativeClustering,affinity = l1 linkage = complete k = 7,7,28.714382806995236,0.21877398421765046
79,AgglomerativeClustering,affinity = l1 linkage = average k = 7,7,22.741279385598602,0.2379990498580776
80,AgglomerativeClustering,affinity = l2 linkage = complete k = 7,7,20.823118316237938,0.12126641498084731
81,AgglomerativeClustering,affinity = l2 linkage = average k = 7,7,8.7328273281056266,0.23128984929403307
82,AgglomerativeClustering,affinity = manhattan linkage = complete k = 7,7,28.714382806995236,0.21877398421765046
83,AgglomerativeClustering,affinity = manhattan linkage = average k = 7,7,22.741279385598602,0.2379990498580776
84,AgglomerativeClustering,affinity = cosine linkage = complete k = 7,7,24.7854748924996,0.12216063255013429
85,AgglomerativeClustering,affinity = cosine linkage = average k = 7,7,26.646084277275548,0.16483304482324904
86,AgglomerativeClustering,affinity = euclidean linkage = ward k = 8,8,31.323844262458923,0.21896059792545333
87,AgglomerativeClustering,affinity = euclidean linkage = complete k = 8,8,20.203076522006185,0.12327511062445444
88,AgglomerativeClustering,affinity = euclidean linkage = average k = 8,8,14.436756760982396,0.18492336750063279
89,AgglomerativeClustering,affinity = l1 linkage = complete k = 8,8,26.298550348955057,0.20876617524302568
90,AgglomerativeClustering,affinity = l1 linkage = average k = 8,8,25.751265149776462,0.24059805314739677
