,0,1,2,3,4,5
0,-8.632158012117237,-0.6219365644840602,1.7566385298367306,-0.0014322988397630354,2.579787987733173e-05,-4.831004766364666e-09
1,-14.963976913743322,0.913758035070209,0.014048156010903534,-0.06023762642064012,0.0019613697412770303,-8.211553970287333e-06
2,-12.481727850045225,0.6663271632159504,-0.006717837770864821,-0.036830804776116555,0.001000035988510617,-3.3808175599128742e-06
3,-11.010199004770255,0.5223834798854154,-0.018600163624935884,-0.023674033187653265,0.00042432512586976223,2.2606196102958193e-06
4,-9.952305659282855,0.4209377880241696,-0.02690711242207522,-0.014666264458008893,0.00013589635724431393,9.940007377287965e-06
5,-9.120712276160628,0.3427162270408375,-0.03326456262091179,-0.008147094199669525,-0.00014589304237644374,-4.313687307852879e-05
6,-8.432104432703134,0.27930086500026396,-0.038359785401306384,-0.003013753143115361,-0.0003328259418572399,7.225847291753712e-06
7,-7.84208089925675,0.22612774782096978,-0.042513010124840656,0.0011437610741251714,-0.0004331758172796407,1.8538927158867277e-05
8,-7.323950613167392,0.18047252628216204,-0.04606894243286036,0.004495567369879883,-0.000520586628615427,2.024992908902616e-05
9,-6.86064711997183,0.1405698941319835,-0.049095789962114444,0.007289207151516708,-0.0005872419061651035,1.756874651091117e-05
10,-6.4404493159899205,0.10520624743472595,-0.05174074323776712,0.009596484728578769,-0.0006075828326264632,1.959492872052361e-05
11,-6.055041337498531,0.07356616798827953,-0.054085561907859736,0.011554884616330696,-0.000687775317694761,1.9856927900435695e-06
12,-5.698272431262939,0.045064850823731684,-0.05610476329500308,0.013167338977620124,-0.00073816547741129,-2.906107335223611e-06
13,-5.365403113200177,0.019177814381808433,-0.0579299596872489,0.01450365255973951,-0.0007182224994044528,1.036018161326615e-05
14,-5.052800277401538,-0.004484160270678439,-0.059572691164618885,0.015614683984776834,-0.0006886665671198,-2.6191879688849604e-06
15,-4.757529453109035,-0.026206198782472878,-0.06098457150186112,0.016541424940309524,-0.0006384199957318315,-1.4008919017366797e-05
16,-4.477298464069813,-0.046176137465522626,-0.06220315096872461,0.01724126504309842,-0.00068343976949925,4.4025538639518025e-07
17,-4.210235914901623,-0.06461018667521556,-0.06332190585465443,0.01782728385778043,-0.0006564921637386423,4.822139545870331e-06
18,-3.9546904871658812,-0.08169012777375784,-0.0643652598385493,0.018269038773122248,-0.0005958487174554383,7.621575703821611e-06
19,-3.7093547838611705,-0.0974798326513121,-0.06524047870911293,0.018549442987645937,-0.000555537103413245,-6.580135163372636e-06
20,-3.4730575790398426,-0.1121391058936907,-0.06596729436082904,0.018721423988006802,-0.0005489617909633648,-1.533355563526715e-06
21,-3.244881340145562,-0.12575311007069956,-0.06660049304323276,0.018777382750882587,-0.0004899197178815373,-3.2549449346989077e-06
22,-3.0239770324950896,-0.1384273781384382,-0.06717221171887118,0.018767133807661485,-0.0004434721211765136,-4.674636437894657e-06
23,-2.8095931907394287,-0.15015326916107208,-0.06759998359049851,0.018596177447344653,-0.00039889406875642797,-5.7996337199037185e-06
