,algorithm,params,groups,calinski_harabaz_score,silhouette_score
1,K-Means,K = 2,2,224.8966744197851,0.40330853491643115
2,K-Means,K = 3,3,240.97996825340218,0.4538153699287629
3,K-Means,K = 4,4,192.6280308855197,0.38543150850938124
4,K-Means,K = 5,5,168.791350079062,0.24446367698150392
5,K-Means,K = 6,6,150.94995122714056,0.24615439097510342
6,K-Means,K = 7,7,135.593251466164,0.2216952584629242
7,K-Means,K = 8,8,126.04812492214238,0.2282972340259776
8,K-Means,K = 9,9,118.09544188790285,0.1863647688263768
9,MeanShift,Default,4,174.0232344992058,0.45106259693304374
10,DBSCAN,Default,1,ERROR,ERROR
11,AffinityPropagation,Default,16,87.67032982837746,0.173199494239841
12,Birch,K = 2,2,215.55237184786662,0.39424856625364246
13,Birch,K = 3,3,229.98549974228825,0.4406874308126721
14,Birch,K = 4,4,176.56935801764172,0.36202509847311803
15,Birch,K = 5,5,152.5049146644913,0.36427211117544483
16,Birch,K = 6,6,135.37835220599166,0.21189465012964845
17,Birch,K = 7,7,123.49558468458885,0.21980311478692102
18,Birch,K = 8,8,115.23400697630441,0.19122591456223906
19,Birch,K = 9,9,110.04013175241482,0.19232182629822708
20,AgglomerativeClustering,affinity = euclidean linkage = ward k = 2,2,219.890540399532,0.3989078919296275
21,AgglomerativeClustering,affinity = euclidean linkage = complete k = 2,2,10.880864298473458,0.33702852399478095
22,AgglomerativeClustering,affinity = euclidean linkage = average k = 2,2,7.007154792798382,0.3732712894293713
23,AgglomerativeClustering,affinity = euclidean linkage = single k = 2,2,7.007154792798382,0.3732712894293713
24,AgglomerativeClustering,affinity = l1 linkage = complete k = 2,2,215.55237184786662,0.39424856625364246
25,AgglomerativeClustering,affinity = l1 linkage = average k = 2,2,7.007154792798382,0.3732712894293713
26,AgglomerativeClustering,affinity = l1 linkage = single k = 2,2,7.007154792798382,0.3732712894293713
27,AgglomerativeClustering,affinity = l2 linkage = complete k = 2,2,10.880864298473458,0.33702852399478095
28,AgglomerativeClustering,affinity = l2 linkage = average k = 2,2,7.007154792798382,0.3732712894293713
29,AgglomerativeClustering,affinity = l2 linkage = single k = 2,2,7.007154792798382,0.3732712894293713
30,AgglomerativeClustering,affinity = manhattan linkage = complete k = 2,2,215.55237184786662,0.39424856625364246
31,AgglomerativeClustering,affinity = manhattan linkage = average k = 2,2,7.007154792798382,0.3732712894293713
32,AgglomerativeClustering,affinity = manhattan linkage = single k = 2,2,7.007154792798382,0.3732712894293713
33,AgglomerativeClustering,affinity = cosine linkage = complete k = 2,2,214.64251848988025,0.39356119418577057
34,AgglomerativeClustering,affinity = cosine linkage = average k = 2,2,215.55237184786662,0.39424856625364246
35,AgglomerativeClustering,affinity = cosine linkage = single k = 2,2,1.1092046110756169,-0.06819221155639311
36,AgglomerativeClustering,affinity = euclidean linkage = ward k = 3,3,230.22413449721796,0.4430951218181216
37,AgglomerativeClustering,affinity = euclidean linkage = complete k = 3,3,125.65502792118811,0.3881541752111211
38,AgglomerativeClustering,affinity = euclidean linkage = average k = 3,3,118.66210589125835,0.3950800527536799
39,AgglomerativeClustering,affinity = euclidean linkage = single k = 3,3,3.6496642358763873,0.34150801550958143
40,AgglomerativeClustering,affinity = l1 linkage = complete k = 3,3,229.98549974228825,0.4406874308126721
41,AgglomerativeClustering,affinity = l1 linkage = average k = 3,3,120.4937620273135,0.39894867012008267
42,AgglomerativeClustering,affinity = l1 linkage = single k = 3,3,3.6496642358763873,0.34150801550958143
43,AgglomerativeClustering,affinity = l2 linkage = complete k = 3,3,125.65502792118811,0.3881541752111211
44,AgglomerativeClustering,affinity = l2 linkage = average k = 3,3,118.66210589125835,0.3950800527536799
45,AgglomerativeClustering,affinity = l2 linkage = single k = 3,3,3.6496642358763873,0.34150801550958143
46,AgglomerativeClustering,affinity = manhattan linkage = complete k = 3,3,229.98549974228825,0.4406874308126721
47,AgglomerativeClustering,affinity = manhattan linkage = average k = 3,3,120.4937620273135,0.39894867012008267
48,AgglomerativeClustering,affinity = manhattan linkage = single k = 3,3,3.6496642358763873,0.34150801550958143
49,AgglomerativeClustering,affinity = cosine linkage = complete k = 3,3,219.98355935023267,0.4310327314873861
50,AgglomerativeClustering,affinity = cosine linkage = average k = 3,3,229.4387010534513,0.4410131280066992
51,AgglomerativeClustering,affinity = cosine linkage = single k = 3,3,110.64675189005827,0.20925426923823662
52,AgglomerativeClustering,affinity = euclidean linkage = ward k = 4,4,180.19877267184353,0.3277379045164117
53,AgglomerativeClustering,affinity = euclidean linkage = complete k = 4,4,106.03715991364591,0.29734180134779165
54,AgglomerativeClustering,affinity = euclidean linkage = average k = 4,4,168.5602091427873,0.4480704736267895
55,AgglomerativeClustering,affinity = euclidean linkage = single k = 4,4,2.998076576215917,0.16082600270279862
56,AgglomerativeClustering,affinity = l1 linkage = complete k = 4,4,175.80837587312095,0.38277119044785046
57,AgglomerativeClustering,affinity = l1 linkage = average k = 4,4,170.76438060685402,0.45054645885508177
58,AgglomerativeClustering,affinity = l1 linkage = single k = 4,4,2.998076576215917,0.16082600270279862
59,AgglomerativeClustering,affinity = l2 linkage = complete k = 4,4,106.03715991364591,0.29734180134779165
60,AgglomerativeClustering,affinity = l2 linkage = average k = 4,4,168.5602091427873,0.4480704736267895
61,AgglomerativeClustering,affinity = l2 linkage = single k = 4,4,2.998076576215917,0.16082600270279862
