,0,1,2,3,4,5
0,-2.4815429913188365,0.46382070444305595,-0.10242021523911343,-0.13747905107963496,-0.02546859274674687,-3.767337608438648e-10
1,-2.313388414243614,-0.6847376494523733,0.05580465798414201,-0.20757966357914917,-0.10343609069419761,1.914895054975871e-07
2,-2.5650768656851497,-0.3602104909681155,-0.1598472840976514,0.02295471060060478,-0.028586252963593704,5.128559085167588e-08
3,-2.505566131959908,-0.6141504215517956,-0.13552604323702444,0.07685629085291949,0.06665164670016031,4.642258751638971e-08
4,-2.592619518359327,0.6271406209748241,-0.20452757812838365,-0.01667280832860763,0.0348700531168067,1.1849595204756539e-07
5,-2.31596711470714,1.4759144212097228,-0.1050315710830639,0.024464676608627438,-0.005857175612385823,-7.811125756116995e-09
6,-2.635352361105014,0.026223326112513205,-0.2926972634652156,0.2890770192320203,0.038207775523303296,2.3191450510559674e-07
7,-2.4515676549541467,0.2077680992801038,-0.08953619068174921,-0.09465558214961471,0.023941852920539193,-5.774807380743072e-08
8,-2.5342216513121807,-1.1325936556155136,-0.1440696430320836,0.12926889474606887,0.027990176045318952,8.58053959984389e-08
9,-2.406635117187765,-0.48214100456870446,0.005867535925595632,-0.24167862167163495,0.03851908886810862,1.9974801307047088e-07
10,-2.397569177948387,1.0296866201120032,-0.04354633812647235,-0.26616745515215234,-0.018767940859086292,-1.7826317985122372e-07
11,-2.5326688456299484,0.1150354106489173,-0.17875952901365305,0.06897412953143213,0.1336909444513757,-1.9331185209276257e-07
12,-2.435730575544177,-0.7424189588901993,-0.004122872123564599,-0.22101137538621174,-0.0037253734575483453,-8.342812077459037e-09
13,-2.800928237716711,-0.9858703906541522,-0.2900859076212647,0.12713329154375702,0.018596358388943017,5.086963805424624e-08
14,-2.4321768930242804,1.845267117206089,-0.03186813448098216,-0.4709136621215895,-0.1989600966281272,-1.6775973938078847e-08
15,-2.4878741924852865,2.6676701075518445,-0.23580059959526412,-0.0038667337158338694,-0.051505404425037433,5.435123924248688e-08
16,-2.4341087041493448,1.4674637228926404,-0.15078043629611138,-0.019847768680570813,-0.1891669915982768,5.20416934428281e-08
17,-2.4145191240364503,0.47407933227565036,-0.09282296244898626,-0.047771539093196175,-0.09321849121624057,6.810735768458286e-09
18,-2.161277866912683,1.3971812400558175,0.08813909365124264,-0.33860067848758413,-0.06236756054080902,-8.586255841471721e-09
19,-2.5522584257428425,1.1084198012659066,-0.23671700286077957,0.09689789994405966,0.03774244406933646,1.325556188406099e-08
20,-2.17122368416034,0.4016841748595577,0.13465935119510644,-0.3776025602225096,-0.01224651415524458,2.7165926280500002e-08
21,-2.4294763254381424,0.9079358309615058,-0.17534266449896696,0.14207496935884625,-0.058385281496523535,2.6355871088782685e-08
22,-2.932034283874234,0.42899919623682886,-0.45159755261176127,0.24411794709968684,-0.020596487800358443,2.588283753824294e-08
23,-2.0803487313453948,0.0794494154046586,0.06423736318442466,0.07581693370327566,-0.1479915803585428,2.3661739026436464e-08
24,-2.4440626535482943,0.12137343438672898,-0.144447880103867,0.10220846349833039,0.27117330644079035,-1.468415208006848e-08
25,-2.1989993255043387,-0.6330896186886075,0.1290093679082525,-0.2616992411139224,-0.043742001468460606,-2.5857586905702108e-08
26,-2.2879845230288223,0.23039802952456165,-0.05890446879823285,0.09583755314556346,-0.06573049002197268,3.308889091885581e-08
27,-2.396689299940109,0.5133560606275556,-0.04065272161826835,-0.20267673993670995,-0.011601957517457894,4.369941846756259e-08
28,-2.370466464278345,0.3005007879112898,-0.00031285234984553657,-0.25828529383066007,-0.08580723861029775,1.2544078057018582e-08
29,-2.476470673603494,-0.35387246723030136,-0.12553563518786595,0.05618904456750253,0.10889610902582257,-4.657429754893674e-08
30,-2.365394146563004,-0.517192383762069,-0.023428272298598212,-0.06461719818352304,0.04855746316227018,-2.048594543656243e-08
31,-2.096246744316671,0.4179760813662048,0.1309794241688376,-0.22034375889423122,-0.23940121908717388,-2.3535301477811122e-08
32,-2.798262565356382,1.7675530216169335,-0.3609124878385073,-0.02520159649323648,0.22641490353024665,4.8852285267643255e-08
33,-2.650577446402333,2.1287096178229383,-0.263538704970577,-0.13086915379556513,0.045332921859103516,-1.8166387198751324e-08
34,-2.3396112499053796,-0.4718823767361106,0.01546478871572288,-0.15197110968519678,-0.029230809601382187,4.944574668242388e-08
35,-2.4286573809911722,-0.2200551207316987,-0.020293668448165124,-0.21695080125981603,-0.170296163261615,1.5650984297470163e-08
36,-2.2898052126066837,0.6513987562846996,0.08746367772795655,-0.45366036311942814,-0.199139321811949,2.74172570850742e-08
37,-2.714961679659889,0.5694593115370018,-0.2644551082360921,-0.030104520135673447,0.1345807703534751,1.0811407845760514e-08
38,-2.619515281695047,-0.9239637320577886,-0.20728394490702956,0.1627212259954214,0.010540549145212706,-6.694529337683071e-10
39,-2.396249360935971,0.2551907808853313,-0.039205913364166727,-0.1709313823289867,-0.008018965846642117,-2.492700106294131e-08
40,-2.499372815415177,0.4245439760911522,-0.15459045606983027,0.01742614976387827,-0.10708512644553067,-7.584505068598746e-09
41,-2.106865489238284,-2.3414806095789333,0.21508318420247513,-0.13556016019907793,-0.2878149577660386,1.2439066041179934e-08
42,-2.7310317477396753,-0.5024785357837975,-0.3108381160504009,0.25178211113872534,0.06729620333795068,-3.123683750245785e-08
43,-2.2096950214863638,0.4616578833267453,-0.09148704878966253,0.31978301969009365,-0.1728524598645891,3.1592552609591313e-09
44,-2.367092969018251,1.1271291274155826,-0.18137088485760378,0.23091785721969565,0.15330236158573593,1.5864622168417834e-09
45,-2.3016828409794057,-0.7219017032250115,0.015071633456690759,-0.04159635141333512,-0.13922517039653243,1.09302763765082e-10
46,-2.5897468956646787,1.100273848012583,-0.23487703934764403,0.018268499279917572,0.15131979653530195,1.196640675597961e-08
47,-2.590859762342773,-0.4055204979940706,-0.19874034511197328,0.11030862210227728,0.049202019800056805,1.121412092431564e-08
48,-2.4528874719665628,0.982263938506775,-0.09387661544405601,-0.18989165497277768,0.013192877908096983,-1.977010448756539e-08
49,-2.4253448192923837,-0.005087173436162902,-0.049196321413326076,-0.1502641360435661,-0.05026342817230301,1.3042723668278098e-08
50,0.5157338143802734,0.9254456556384627,1.501781481999188,-0.27824276472954135,-0.01855043036262735,1.1174982105372445e-08
51,0.1917771228325029,0.6469428446811465,1.1865226382772953,0.24696332568853904,0.013809675778028082,1.5779874392267078e-08
52,0.6422684153879012,0.6817643528873748,1.5356999756499425,-0.13463367249078229,0.008937570831639234,-4.422138886214207e-09
53,-0.08598814749777929,-1.7076253015604077,1.1231633254676503,0.2978659635736585,-0.04758087222802478,-7.0561703620606384e-09
54,0.49966374630048715,-0.14649219168233715,1.4553984741848804,0.003643866544856702,-0.08583499737815546,9.439376320119503e-10
55,-0.1064657377702435,-0.5485035747686213,1.0221245337607001,0.42335713268466846,0.25952389570181367,2.4361613986885775e-08
56,0.20679525779550154,0.8247467382040476,1.1168869607846794,0.47963330307060353,0.09805333116503072,1.314293121372954e-08
57,-0.8814755280001662,-1.826983398607458,0.6605523034972527,0.453381892006141,0.0550193849046059,1.6436991163342377e-09
58,0.3651760727315756,0.09115583239469871,1.4347571603505231,-0.20751651503574128,0.04608180789001571,-8.670258171338328e-09
59,-0.43748749171972934,-0.9987770005747872,0.7632241877150271,0.7834445350625276,0.04823553999302991,2.9507200751341394e-08
60,-0.5440535071716307,-2.6183057603916686,0.9408653557080988,0.22114054418475715,0.0012021657448953078,1.033917539648734e-08
