,eval,petal.length,petal.width,sepal.length,sepal.width,variety,Labels
0,-1.01342341941066,-1.3402265266227666,-1.3154442950077423,-0.9006811702978312,1.0190043519716394,-2.2369644670526564e-08,0
1,-1.01342341941066,-1.3402265266227666,-1.3154442950077423,-1.1430169111851387,-0.13197947932163007,-2.2369644670526564e-08,0
2,-1.01342341941066,-1.39706395353637,-1.3154442950077423,-1.385352652072447,0.3284140531956782,-2.2369644670526564e-08,0
3,-1.01342341941066,-1.2833890997091635,-1.3154442950077423,-1.506520522516102,0.09821728693702406,-2.2369644670526564e-08,0
4,-1.01342341941066,-1.3402265266227666,-1.3154442950077423,-1.0218490407414849,1.2492011182302936,-2.2369644670526564e-08,0
5,-1.01342341941066,-1.1697142458819567,-1.05217992642714,-0.5371775589668679,1.939791417006255,-2.2369644670526564e-08,0
6,-1.01342341941066,-1.3402265266227666,-1.183812110717441,-1.506520522516102,0.7888075857129854,-2.2369644670526564e-08,0
7,-1.01342341941066,-1.2833890997091635,-1.3154442950077423,-1.0218490407414849,0.7888075857129854,-2.2369644670526564e-08,0
8,-1.01342341941066,-1.3402265266227666,-1.3154442950077423,-1.7488562634034095,-0.36217624558028416,-2.2369644670526564e-08,0
9,-1.01342341941066,-1.2833890997091635,-1.447076479298043,-1.1430169111851387,0.09821728693702406,-2.2369644670526564e-08,0
10,-1.01342341941066,-1.2833890997091635,-1.3154442950077423,-0.5371775589668679,1.4793978844889477,-2.2369644670526564e-08,0
11,-1.01342341941066,-1.22655167279556,-1.3154442950077423,-1.2641847816287934,0.7888075857129854,-2.2369644670526564e-08,0
12,-1.01342341941066,-1.3402265266227666,-1.447076479298043,-1.2641847816287934,-0.13197947932163007,-2.2369644670526564e-08,0
13,-1.01342341941066,-1.5107388073635766,-1.447076479298043,-1.8700241338470642,-0.13197947932163007,-2.2369644670526564e-08,0
14,-1.01342341941066,-1.4539013804499732,-1.3154442950077423,-0.052506077192251886,2.169988183264909,-2.2369644670526564e-08,0
15,-1.01342341941066,-1.2833890997091635,-1.05217992642714,-0.1736739476359056,3.0907752482995257,-2.2369644670526564e-08,0
16,-1.01342341941066,-1.39706395353637,-1.05217992642714,-0.5371775589668679,1.939791417006255,-2.2369644670526564e-08,0
