,algorithm,params,groups,calinski_harabaz_score,silhouette_score
1,K-Means,K = 2,2,242.65786035638678,0.7477672771443135
2,K-Means,K = 3,3,320.26003201663696,0.6858993488812275
3,K-Means,K = 4,4,398.4785837450614,0.638913696988193
4,K-Means,K = 5,5,475.62602251744613,0.6097794755382437
5,K-Means,K = 6,6,519.7702243384109,0.5800020473333866
6,K-Means,K = 7,7,622.5556407949515,0.5611526980213372
7,K-Means,K = 8,8,702.3727793490315,0.5563533343813414
8,K-Means,K = 9,9,748.9207908514594,0.5258996852404789
9,MeanShift,Default,5,202.66085968588382,0.6577377246637657
10,DBSCAN,Default,2,152.4208626244446,0.6624379644825569
11,AffinityPropagation,Default,8,674.512149680092,0.5510151686416589
12,Birch,K = 2,2,196.33021647582967,0.7504539503941876
13,Birch,K = 3,3,119.63008384548071,0.6906974630602326
14,Birch,K = 4,4,299.76561653365786,0.6615586829190253
15,Birch,K = 5,5,247.08354326892075,0.6437970252835302
16,Birch,K = 6,6,231.75204951229455,0.5929931800531902
17,Birch,K = 7,7,201.06082659308854,0.585507858465847
18,Birch,K = 8,8,487.9419494181996,0.5532704192092941
19,Birch,K = 9,9,460.9818484750126,0.5499049164550984
20,AgglomerativeClustering,affinity = euclidean linkage = ward k = 2,2,241.61057401836027,0.7505518426127297
21,AgglomerativeClustering,affinity = euclidean linkage = complete k = 2,2,196.33021647582967,0.7504539503941876
22,AgglomerativeClustering,affinity = euclidean linkage = average k = 2,2,196.33021647582967,0.7504539503941876
23,AgglomerativeClustering,affinity = l1 linkage = complete k = 2,2,196.33021647582967,0.7504539503941876
24,AgglomerativeClustering,affinity = l1 linkage = average k = 2,2,196.33021647582967,0.7504539503941876
25,AgglomerativeClustering,affinity = l2 linkage = complete k = 2,2,196.33021647582967,0.7504539503941876
26,AgglomerativeClustering,affinity = l2 linkage = average k = 2,2,196.33021647582967,0.7504539503941876
27,AgglomerativeClustering,affinity = manhattan linkage = complete k = 2,2,196.33021647582967,0.7504539503941876
28,AgglomerativeClustering,affinity = manhattan linkage = average k = 2,2,196.33021647582967,0.7504539503941876
29,AgglomerativeClustering,affinity = cosine linkage = complete k = 2,2,135.74782419258787,0.6394878960532502
30,AgglomerativeClustering,affinity = cosine linkage = average k = 2,2,143.8537331679749,0.6511727963911547
31,AgglomerativeClustering,affinity = euclidean linkage = ward k = 3,3,231.59291640625793,0.6269673614106321
32,AgglomerativeClustering,affinity = euclidean linkage = complete k = 3,3,119.63008384548071,0.6906974630602326
33,AgglomerativeClustering,affinity = euclidean linkage = average k = 3,3,119.63008384548071,0.6906974630602326
34,AgglomerativeClustering,affinity = l1 linkage = complete k = 3,3,119.63008384548071,0.6906974630602326
35,AgglomerativeClustering,affinity = l1 linkage = average k = 3,3,119.63008384548071,0.6906974630602326
36,AgglomerativeClustering,affinity = l2 linkage = complete k = 3,3,119.63008384548071,0.6906974630602326
37,AgglomerativeClustering,affinity = l2 linkage = average k = 3,3,119.63008384548071,0.6906974630602326
