,algorithm,params,groups,calinski_harabaz_score,silhouette_score
1,K-Means,K = 2,2,1223.9006057284826,0.7949358404533519
2,K-Means,K = 3,3,943.0312098721043,0.5653558785972964
3,K-Means,K = 4,4,1034.891793962484,0.4982550086795067
4,K-Means,K = 5,5,1008.3859603200519,0.5176032754018401
5,K-Means,K = 6,6,1021.4433657864722,0.44265981959013856
6,K-Means,K = 7,7,977.5217601621971,0.41037341649594034
7,K-Means,K = 8,8,951.6187201550225,0.3981098679068687
8,K-Means,K = 9,9,922.5891814821935,0.38242977051994287
9,MeanShift,Default,4,643.8419192688182,0.7084991406681246
10,DBSCAN,Default,3,308.3223684686477,0.5748623528763602
11,AffinityPropagation,Default,8,947.4437990979445,0.38221849628552085
12,Birch,K = 2,2,1223.9006057284826,0.7949358404533519
13,Birch,K = 3,3,749.282208949237,0.7162214454455155
14,Birch,K = 4,4,856.6547267344087,0.5000544181454933
15,Birch,K = 5,5,962.7352721979753,0.5070457397093886
16,Birch,K = 6,6,880.3482232207849,0.4941804160431635
17,Birch,K = 7,7,937.7959973454316,0.45716315916706196
18,Birch,K = 8,8,822.7096037221454,0.4384258517749523
19,Birch,K = 9,9,752.848383848216,0.37441427420380646
20,AgglomerativeClustering,affinity = euclidean linkage = ward k = 2,2,1223.9006057284826,0.7949358404533519
21,AgglomerativeClustering,affinity = euclidean linkage = complete k = 2,2,1223.9006057284826,0.7949358404533519
22,AgglomerativeClustering,affinity = euclidean linkage = average k = 2,2,1223.9006057284826,0.7949358404533519
23,AgglomerativeClustering,affinity = l1 linkage = complete k = 2,2,1223.9006057284826,0.7949358404533519
24,AgglomerativeClustering,affinity = l1 linkage = average k = 2,2,1223.9006057284826,0.7949358404533519
25,AgglomerativeClustering,affinity = l2 linkage = complete k = 2,2,1223.9006057284826,0.7949358404533519
26,AgglomerativeClustering,affinity = l2 linkage = average k = 2,2,1223.9006057284826,0.7949358404533519
27,AgglomerativeClustering,affinity = manhattan linkage = complete k = 2,2,1223.9006057284826,0.7949358404533519
28,AgglomerativeClustering,affinity = manhattan linkage = average k = 2,2,1223.9006057284826,0.7949358404533519
29,AgglomerativeClustering,affinity = cosine linkage = complete k = 2,2,1223.9006057284826,0.7949358404533519
30,AgglomerativeClustering,affinity = cosine linkage = average k = 2,2,1223.9006057284826,0.7949358404533519
31,AgglomerativeClustering,affinity = euclidean linkage = ward k = 3,3,937.2899155354287,0.5617196608738432
32,AgglomerativeClustering,affinity = euclidean linkage = complete k = 3,3,749.282208949237,0.7162214454455155
33,AgglomerativeClustering,affinity = euclidean linkage = average k = 3,3,749.282208949237,0.7162214454455155
34,AgglomerativeClustering,affinity = l1 linkage = complete k = 3,3,943.0312098721045,0.5653558785972964
35,AgglomerativeClustering,affinity = l1 linkage = average k = 3,3,749.282208949237,0.7162214454455155
36,AgglomerativeClustering,affinity = l2 linkage = complete k = 3,3,749.282208949237,0.7162214454455155
37,AgglomerativeClustering,affinity = l2 linkage = average k = 3,3,749.282208949237,0.7162214454455155
38,AgglomerativeClustering,affinity = manhattan linkage = complete k = 3,3,943.0312098721045,0.5653558785972964
39,AgglomerativeClustering,affinity = manhattan linkage = average k = 3,3,749.282208949237,0.7162214454455155
40,AgglomerativeClustering,affinity = cosine linkage = complete k = 3,3,792.4084952071282,0.6647455174273296
41,AgglomerativeClustering,affinity = cosine linkage = average k = 3,3,792.4084952071282,0.6647455174273296
42,AgglomerativeClustering,affinity = euclidean linkage = ward k = 4,4,1025.0735123416055,0.4948358923801622
43,AgglomerativeClustering,affinity = euclidean linkage = complete k = 4,4,856.6547267344087,0.5000544181454933
44,AgglomerativeClustering,affinity = euclidean linkage = average k = 4,4,643.8419192688182,0.7084991406681246
45,AgglomerativeClustering,affinity = l1 linkage = complete k = 4,4,856.6547267344087,0.5000544181454933
46,AgglomerativeClustering,affinity = l1 linkage = average k = 4,4,856.6547267344087,0.5000544181454933
47,AgglomerativeClustering,affinity = l2 linkage = complete k = 4,4,856.6547267344087,0.5000544181454933
