,0,1,2,3,4,5
0,-0.90311246319552,0.3955257821459937,-0.33538300667586324,-0.07578276908835818,-0.009328654447986487,-2.3048940036817228e-07
1,-0.9046148797228502,0.36852247378001185,-0.3329315134741539,-0.07626383448778806,-0.00933160286797219,3.460087245536142e-07
2,-0.9934764909317907,-1.2286095103627845,-0.1879360133568394,-0.1047168271910018,-0.009505989467435244,3.623385781878746e-08
3,-1.089808901256077,-2.9600160372688658,-0.030750409557233228,-0.135561928137862,-0.009695037148557645,1.2963073871789333e-07
4,-0.8868578625646508,0.6876737885105676,-0.361905640191242,-0.07057813654960401,-0.009296755582624446,-9.97527150940672e-08
5,-0.8517374498782201,1.3189017578744566,-0.4192116211713264,-0.05933277612561474,-0.009227833478239038,2.894235918661177e-07
6,-0.9235473185705312,0.028245010767241053,-0.3020394510660132,-0.08232589590056008,-0.009368756860191035,1.0270657440407488e-07
7,-0.9235473185705311,0.028245010767241157,-0.3020394510660132,-0.08232589590056005,-0.009368756860192291,1.0136095975534423e-07
8,-0.9046148797228942,0.36852247378001396,-0.3329315134741661,-0.07626383448779474,-0.009331602868987442,3.557105687897095e-07
9,-1.0898089012560754,-2.960016037268872,-0.03075040955723246,-0.1355619281378632,-0.009695037148099044,1.2166563077809723e-07
10,-0.8733603185182652,0.9302685266724006,-0.38392958419514933,-0.06625629816474973,-0.009270267308339823,2.6182632595630636e-07
11,-0.9235473185705309,0.02824501076723768,-0.3020394510660123,-0.08232589590055998,-0.009368756860045697,9.888888246558782e-08
12,-0.9046148797228952,0.36852247378000824,-0.3329315134741671,-0.07626383448779568,-0.009331602869459742,3.5874362497388737e-07
13,-0.9046148797228951,0.36852247378000835,-0.33293151347416716,-0.07626383448779563,-0.009331602869457476,3.5866473026980516e-07
14,-0.8427879823425207,1.4797527783303774,-0.43381446826657977,-0.056467206494066245,-0.009210270581224,-1.0155310142614403e-08
15,-0.8145608305729511,1.9870864435557059,-0.4798727147021059,-0.047429029801054054,-0.009154876166990573,1.7834883960183552e-07
16,-0.8517374498782219,1.318901757874455,-0.41921162117133,-0.05933277612561641,-0.009227833479216714,2.9205656428900315e-07
17,-0.9031124631955083,0.3955257821459744,-0.3353830066758448,-0.07578276908835165,-0.009328654443566118,-2.69991524694274e-07
18,-0.8618187865665107,1.1377073697833153,-0.4027619030637462,-0.06256076395217287,-0.009247617609863595,7.608178553777344e-10
19,-0.8618187865665108,1.1377073697833155,-0.4027619030637461,-0.06256076395217286,-0.009247617609876736,7.086643295419062e-10
20,-0.9235473185705305,0.02824501076723581,-0.3020394510660115,-0.08232589590055978,-0.0093687568598927,8.982452263329877e-08
21,-0.8733603185182661,0.9302685266724049,-0.38392958419515194,-0.06625629816475063,-0.009270267308935648,2.5619625865210346e-07
22,-0.8868578625646469,0.6876737885105536,-0.36190564019123295,-0.07057813654960442,-0.00929675558078815,-1.2358288033606378e-07
23,-0.9510856844651977,-0.4667089334959331,-0.257105096613118,-0.09114352719487562,-0.009422799559633335,-3.414193085398588e-07
24,-0.9235473185705312,0.028245010767234263,-0.3020394510660125,-0.08232589590056037,-0.009368756860194588,8.470147283086685e-08
25,-0.9046148797228993,0.36852247378001834,-0.3329315134741757,-0.07626383448779861,-0.009331602871624003,3.498887731531428e-07
26,-0.9235473185705309,0.02824501076723374,-0.30203945106601177,-0.0823258959005601,-0.009368756860045652,8.276309649070059e-08
27,-0.9031124631955048,0.3955257821459655,-0.33538300667583765,-0.07578276908834912,-0.009328654441803296,-2.8100873938339123e-07
28,-0.9235473185705312,0.02824501076723457,-0.3020394510660127,-0.08232589590056047,-0.009368756860270196,8.011209840724011e-08
29,-0.9934764909317843,-1.2286095103628136,-0.18793601335682095,-0.10471682719099655,-0.009505989463409394,7.163666097458345e-10
